transaction_id,date,product,region,channel,units,unit_price_gbp,discount_pct,inventory_on_hand,lead_time_days,customer_satisfaction,delivery_delay_days,gross_revenue_gbp,net_revenue_gbp,cost_gbp,profit_gbp
TXN-002944,2025-08-22,Plus,India,Online,2,75,0.022,258,27.0,3.67,4.0,150,146.7,63.43,83.27
TXN-002945,2025-07-23,Core,US,Direct,3,45,0.012,50,10.0,4.21,1.0,135,133.38,83.42,49.96
TXN-002946,2026-06-29,Core,UAE,Partner,3,45,0.017,212,25.0,3.99,7.0,135,132.7,68.93,63.77
TXN-002947,2024-03-19,Plus,US,Online,2,75,0.041,265,20.0,3.19,4.0,150,143.85,77.03,66.82
TXN-002948,2024-11-13,Plus,UAE,Online,5,75,0.021,172,22.0,3.8,-0.0,375,367.12,177.07,190.05
TXN-002949,2026-01-03,Enterprise,UK,Online,1,245,0.086,144,16.0,3.66,1.0,245,223.93,110.61,113.32
TXN-002950,2024-08-08,Enterprise,UK,Direct,2,245,0.072,74,33.0,4.59,2.0,490,454.72,265.17,189.55
TXN-002951,2026-04-01,Plus,US,Partner,4,75,0.073,272,34.0,4.12,0.0,300,278.1,176.62,101.48
TXN-002952,2025-04-18,Core,UAE,Online,3,45,0.027,267,14.0,3.58,3.0,135,131.35,67.38,63.97
TXN-002953,2025-10-01,Premium,Germany,Direct,1,125,0.034,258,28.0,4.59,1.0,125,120.75,56.25,64.5
TXN-002954,2024-01-27,Premium,UK,Online,5,125,0.02,231,13.0,3.36,2.0,625,612.5,339.24,273.26
TXN-002955,2024-08-26,Core,India,Partner,7,45,0.041,170,33.0,4.82,7.0,315,302.08,133.99,168.09
TXN-002956,2025-11-24,Core,India,Partner,2,45,0.091,175,3.0,4.66,-0.0,90,81.81,43.42,38.39
TXN-002957,2025-05-18,Premium,US,Online,8,125,0.044,180,23.0,3.73,1.0,1000,956.0,532.28,423.72
TXN-002958,2025-03-29,Premium,UK,Online,4,125,0.089,274,7.0,4.48,2.0,500,455.5,229.85,225.65
TXN-002959,2026-06-21,Core,India,Direct,3,45,0.105,179,21.0,3.93,2.0,135,120.82,65.33,55.49
TXN-002960,2025-12-04,Premium,UAE,Partner,4,125,0.036,317,10.0,4.46,3.0,500,482.0,305.06,176.94
TXN-002961,2025-04-06,Enterprise,India,Partner,4,245,0.055,36,34.0,3.75,6.0,980,926.1,603.31,322.79
TXN-002962,2026-02-15,Premium,Germany,Online,4,125,0.024,101,10.0,3.42,10.0,500,488.0,250.25,237.75
TXN-002963,2025-03-26,Premium,US,Direct,4,125,0.116,109,6.0,4.33,2.0,500,442.0,245.53,196.47
TXN-002964,2024-09-10,Core,India,Online,1,45,0.111,189,8.0,4.28,2.0,45,40.01,17.71,22.3
TXN-002965,2026-05-11,Plus,UK,Online,1,75,0.039,172,31.0,4.91,4.0,75,72.08,31.35,40.73
TXN-002966,2026-01-25,Core,UK,Online,4,45,0.02,209,25.0,4.14,0.0,180,176.4,80.46,95.94
TXN-002967,2024-07-31,Enterprise,India,Direct,1,245,0.013,37,3.0,4.44,2.0,245,241.82,122.42,119.4
TXN-002968,2025-10-07,Enterprise,India,Online,2,245,0.015,166,12.0,3.61,1.0,490,482.65,281.95,200.7
TXN-002969,2025-05-31,Core,India,Partner,7,45,0.044,89,17.0,4.42,3.0,315,301.14,161.0,140.14
TXN-002970,2025-08-11,Enterprise,UK,Online,7,245,0.01,35,26.0,3.77,-0.0,1715,1697.85,819.73,878.12
TXN-002971,2025-10-02,Core,UK,Online,2,45,0.039,183,28.0,3.11,1.0,90,86.49,51.96,34.53
TXN-002972,2024-09-15,Plus,UAE,Online,1,75,0.05,197,10.0,4.19,3.0,75,71.25,46.9,24.35
TXN-002973,2025-12-01,Premium,Germany,Direct,4,125,0.022,296,17.0,3.55,2.0,500,489.0,212.89,276.11
TXN-002974,2026-01-25,Plus,UK,Direct,4,75,0.03,231,34.0,3.2,2.0,300,291.0,189.58,101.42
TXN-002975,2024-02-05,Plus,Germany,Direct,3,75,0.073,71,28.0,3.76,3.0,225,208.58,100.33,108.25
TXN-002976,2026-05-06,Enterprise,India,Online,1,245,0.049,55,9.0,3.87,0.0,245,232.99,114.72,118.27
TXN-002977,2025-12-04,Premium,UAE,Online,3,125,0.083,310,15.0,4.91,6.0,375,343.88,220.2,123.68
TXN-002978,2024-06-28,Premium,UK,Online,2,125,0.087,52,27.0,4.27,-0.0,250,228.25,128.14,100.11
TXN-002979,2026-06-03,Core,US,Direct,2,45,0.109,256,29.0,3.48,0.0,90,80.19,38.38,41.81
TXN-002980,2024-10-20,Core,UAE,Online,1,45,0.016,180,2.0,3.75,7.0,45,44.28,24.59,19.69
TXN-002981,2024-07-05,Core,UAE,Online,4,45,0.076,304,31.0,3.57,0.0,180,166.32,91.93,74.39
TXN-002982,2025-02-23,Premium,US,Online,2,125,0.062,243,20.0,3.36,2.0,250,234.5,139.5,95.0
TXN-002983,2025-12-27,Core,UAE,Online,9,45,0.136,307,12.0,3.9,0.0,405,349.92,165.2,184.72
TXN-002984,2026-01-02,Core,US,Direct,4,45,0.048,110,31.0,4.28,1.0,180,171.36,90.46,80.9
TXN-002985,2024-02-03,Plus,India,Direct,4,75,0.012,187,5.0,4.06,1.0,300,296.4,139.28,157.12
TXN-002986,2026-04-26,Premium,US,Direct,4,125,0.054,34,5.0,4.61,2.0,500,473.0,265.85,207.15
TXN-002987,2025-03-19,Plus,UAE,Online,4,75,0.007,104,28.0,3.22,0.0,300,297.9,140.86,157.04
TXN-002988,2024-11-11,Plus,Germany,Partner,1,75,0.111,270,18.0,3.48,0.0,75,66.68,39.88,26.8
TXN-002989,2024-02-22,Premium,UK,Direct,2,125,0.129,11,26.0,4.98,-0.0,250,217.75,140.32,77.43
TXN-002990,2024-06-06,Core,India,Online,6,45,0.008,307,22.0,4.96,4.0,270,267.84,122.48,145.36
TXN-002991,2024-02-26,Enterprise,UAE,Partner,1,245,0.011,219,31.0,4.03,5.0,245,242.3,132.7,109.6
TXN-002992,2025-03-24,Core,Germany,Partner,1,45,0.018,149,30.0,3.82,4.0,45,44.19,19.95,24.24
TXN-002993,2025-05-11,Core,UK,Partner,1,45,0.115,246,14.0,4.86,1.0,45,39.83,19.68,20.15
TXN-002994,2025-03-14,Core,UAE,Partner,3,45,0.004,243,30.0,3.99,1.0,135,134.46,78.01,56.45
TXN-002995,2026-07-19,Core,UK,Direct,3,45,0.09,161,22.0,4.4,0.0,135,122.85,75.33,47.52
TXN-002996,2025-04-22,Plus,Germany,Direct,3,75,0.037,287,15.0,4.12,2.0,225,216.68,141.85,74.83
TXN-002997,2025-06-08,Plus,UK,Partner,1,75,0.014,244,4.0,4.23,6.0,75,73.95,45.84,28.11
TXN-002998,2024-08-29,Plus,UK,Online,5,75,0.016,132,10.0,4.7,2.0,375,369.0,243.56,125.44
TXN-002999,2026-07-20,Premium,US,Online,1,125,0.076,49,3.0,3.89,1.0,125,115.5,72.44,43.06
TXN-003000,2025-01-23,Core,UAE,Direct,1,45,0.033,297,2.0,4.85,2.0,45,43.52,22.75,20.77
TXN-003001,2026-02-17,Plus,US,Online,5,75,0.072,162,11.0,3.81,2.0,375,348.0,201.11,146.89
TXN-003002,2024-01-02,Plus,India,Online,4,75,0.045,25,33.0,3.95,2.0,300,286.5,127.13,159.37
TXN-003003,2025-03-07,Core,UK,Direct,3,45,0.007,225,23.0,5.0,0.0,135,134.06,57.85,76.21
TXN-003004,2025-08-05,Premium,UAE,Direct,2,125,0.005,250,30.0,3.88,0.0,250,248.75,160.21,88.54
TXN-003005,2024-03-13,Plus,UK,Direct,4,75,0.024,259,5.0,3.97,5.0,300,292.8,177.3,115.5
TXN-003006,2024-06-13,Enterprise,UK,Direct,3,245,0.08,127,34.0,4.92,0.0,735,676.2,438.86,237.34
TXN-003007,2024-11-24,Core,Germany,Online,5,45,0.057,98,25.0,3.84,3.0,225,212.18,136.28,75.9
TXN-003008,2024-11-07,Enterprise,US,Online,2,245,0.059,286,13.0,4.21,2.0,490,461.09,220.5,240.59
TXN-003009,2024-08-16,Plus,UK,Direct,3,75,0.045,126,8.0,2.95,4.0,225,214.88,96.09,118.79
TXN-003010,2025-05-10,Enterprise,US,Online,2,245,0.04,267,26.0,4.49,3.0,490,470.4,281.26,189.14
TXN-003011,2025-02-08,Plus,UAE,Direct,4,75,0.022,66,7.0,4.2,4.0,300,293.4,176.57,116.83
TXN-003012,2025-05-27,Enterprise,UK,Online,1,245,0.075,17,3.0,5.0,3.0,245,226.62,144.26,82.36
TXN-003013,2024-02-06,Premium,India,Online,5,125,0.067,23,27.0,3.45,4.0,625,583.12,339.91,243.21
TXN-003014,2024-12-28,Premium,UK,Online,3,125,0.082,58,9.0,4.15,0.0,375,344.25,190.53,153.72
TXN-003015,2025-03-20,Enterprise,UK,Partner,3,245,0.031,31,3.0,3.51,2.0,735,712.22,323.47,388.75
TXN-003016,2024-02-08,Premium,India,Partner,3,125,0.033,119,3.0,3.02,-0.0,375,362.62,188.89,173.73
TXN-003017,2024-10-10,Plus,UK,Direct,4,75,0.049,225,26.0,3.68,1.0,300,285.3,156.13,129.17
TXN-003018,2026-05-24,Premium,UK,Online,3,125,0.058,114,15.0,2.14,4.0,375,353.25,180.4,172.85
TXN-003019,2024-03-01,Core,US,Online,5,45,0.038,34,19.0,3.31,4.0,225,216.45,108.23,108.22
TXN-003020,2025-02-25,Plus,UK,Online,5,75,0.038,58,22.0,3.86,5.0,375,360.75,229.86,130.89
TXN-003021,2025-03-02,Core,UK,Partner,1,45,0.008,145,33.0,3.06,3.0,45,44.64,22.82,21.82
TXN-003022,2026-03-04,Premium,UAE,Online,4,125,0.012,104,2.0,4.53,0.0,500,494.0,324.78,169.22
TXN-003023,2026-01-02,Core,UK,Direct,2,45,0.004,208,15.0,4.28,4.0,90,89.64,39.85,49.79
TXN-003024,2025-09-27,Core,UAE,Online,2,45,0.006,161,8.0,5.0,2.0,90,89.46,55.88,33.58
TXN-003025,2024-05-10,Core,UK,Partner,1,45,0.073,223,24.0,4.56,5.0,45,41.72,23.28,18.44
TXN-003026,2026-03-17,Core,Germany,Online,1,45,0.016,19,5.0,5.0,1.0,45,44.28,29.34,14.94
TXN-003027,2025-08-15,Premium,Germany,Partner,2,125,0.064,269,22.0,4.32,0.0,250,234.0,135.38,98.62
TXN-003028,2026-07-06,Premium,UK,Online,1,125,0.089,264,13.0,3.68,1.0,125,113.88,64.34,49.54
TXN-003029,2025-07-08,Core,UK,Partner,2,45,0.05,104,14.0,3.96,1.0,90,85.5,53.44,32.06
TXN-003030,2024-04-24,Core,Germany,Direct,4,45,0.06,139,17.0,3.62,2.0,180,169.2,83.22,85.98
TXN-003031,2024-10-29,Premium,India,Online,3,125,0.035,91,21.0,3.77,5.0,375,361.88,203.2,158.68
TXN-003032,2026-03-04,Core,US,Online,2,45,0.091,233,15.0,4.36,6.0,90,81.81,48.08,33.73
TXN-003033,2026-06-30,Plus,India,Direct,3,75,0.023,30,12.0,3.87,0.0,225,219.82,117.52,102.3
TXN-003034,2024-12-01,Core,UK,Online,1,45,0.091,18,23.0,3.71,0.0,45,40.9,18.18,22.72
TXN-003035,2026-02-28,Premium,UK,Online,5,125,0.039,132,16.0,3.69,0.0,625,600.62,397.56,203.06
TXN-003036,2026-01-10,Premium,US,Partner,3,125,0.147,228,10.0,4.92,0.0,375,319.88,148.66,171.22
TXN-003037,2024-01-24,Plus,UK,Direct,3,75,0.069,296,19.0,4.85,1.0,225,209.48,114.72,94.76
TXN-003038,2025-11-24,Plus,Germany,Partner,2,75,0.043,233,4.0,4.6,0.0,150,143.55,82.3,61.25
TXN-003039,2024-03-31,Plus,UK,Online,4,75,0.018,227,31.0,3.89,3.0,300,294.6,145.96,148.64
TXN-003040,2025-05-03,Core,Germany,Partner,3,45,0.072,197,12.0,4.02,0.0,135,125.28,77.53,47.75
TXN-003041,2024-12-06,Core,India,Direct,3,45,0.036,248,9.0,3.27,2.0,135,130.14,83.78,46.36
TXN-003042,2024-09-26,Premium,UK,Direct,1,125,0.042,141,9.0,3.97,0.0,125,119.75,70.88,48.87
TXN-003043,2025-01-08,Premium,US,Direct,1,125,0.05,295,15.0,4.38,0.0,125,118.75,53.31,65.44
TXN-003044,2025-07-12,Premium,India,Online,7,125,0.068,229,10.0,3.79,5.0,875,815.5,468.42,347.08
TXN-003045,2025-07-26,Plus,UK,Online,9,75,0.026,187,19.0,2.89,2.0,675,657.45,342.62,314.83
TXN-003046,2026-07-11,Premium,UAE,Online,3,125,0.084,4,10.0,3.66,-0.0,375,343.5,172.79,170.71
TXN-003047,2025-04-28,Enterprise,UAE,Partner,2,245,0.08,175,8.0,4.36,1.0,490,450.8,236.07,214.73
TXN-003048,2024-09-03,Plus,UAE,Partner,2,75,0.071,282,22.0,4.31,6.0,150,139.35,65.48,73.87
TXN-003049,2024-03-07,Premium,India,Direct,4,125,0.034,140,5.0,4.92,-0.0,500,483.0,209.1,273.9
TXN-003050,2025-09-06,Plus,India,Online,4,75,0.009,294,21.0,4.02,0.0,300,297.3,158.65,138.65
TXN-003051,2026-04-12,Plus,US,Partner,1,75,0.028,160,30.0,3.11,2.0,75,72.9,35.92,36.98
TXN-003052,2025-04-25,Enterprise,US,Direct,5,245,0.06,93,14.0,3.99,2.0,1225,1151.5,600.3,551.2
TXN-003053,2025-03-25,Enterprise,India,Partner,1,245,0.033,271,34.0,3.57,2.0,245,236.92,157.08,79.84
TXN-003054,2024-03-25,Plus,Germany,DIRECT,5,75,0.184,153,19.0,4.01,0.0,375,306.0,161.11,144.89
TXN-003055,2025-11-22,Plus,UAE,Online,2,75,0.02,303,10.0,3.56,0.0,150,147.0,64.72,82.28
TXN-003056,2025-02-04,Enterprise,India,Direct,3,245,0.109,72,13.0,4.58,0.0,735,654.88,426.39,228.49
TXN-003057,2025-01-28,Enterprise,India,Direct,1,245,0.105,228,18.0,4.32,2.0,245,219.28,123.74,95.54
TXN-003058,2024-10-09,Core,Germany,Direct,3,45,0.096,129,21.0,3.79,2.0,135,122.04,78.05,43.99
TXN-003059,2024-08-15,Plus,Germany,Direct,3,75,0.015,25,26.0,4.78,0.0,225,221.62,95.64,125.98
TXN-003060,2025-09-03,Plus,India,Online,4,75,0.015,66,14.0,3.54,0.0,300,295.5,185.59,109.91
TXN-003061,2024-02-29,Premium,UAE,Direct,1,125,0.061,316,6.0,4.06,2.0,125,117.38,69.63,47.75
TXN-003062,2024-11-04,Enterprise,Germany,Online,5,245,0.012,59,34.0,3.02,4.0,1225,1210.3,648.38,561.92
TXN-003063,2025-11-20,Core,India,Partner,2,45,0.068,21,8.0,2.82,0.0,90,83.88,44.39,39.49
TXN-003064,2024-11-27,Plus,US,Direct,6,75,0.024,164,13.0,4.77,0.0,450,439.2,204.04,235.16
TXN-003065,2024-05-09,Plus,UK,Online,2,75,0.039,116,10.0,3.47,5.0,150,144.15,81.25,62.9
TXN-003066,2026-04-15,Core,US,Online,5,45,0.036,282,30.0,4.07,4.0,225,216.9,93.3,123.6
TXN-003067,2025-01-20,Premium,US,Direct,4,125,0.061,315,20.0,4.42,3.0,500,469.5,265.83,203.67
TXN-003068,2025-03-01,Plus,US,Direct,5,75,0.092,293,4.0,4.66,0.0,375,340.5,180.19,160.31
TXN-003069,2025-04-25,Plus,Germany,Partner,3,75,0.075,216,34.0,2.97,3.0,225,208.12,90.52,117.6
TXN-003070,2025-01-20,Core,US,Direct,3,45,0.013,131,9.0,4.57,4.0,135,133.24,66.1,67.14
TXN-003071,2026-02-18,Plus,UK,Direct,2,75,0.024,285,24.0,4.2,5.0,150,146.4,73.0,73.4
TXN-003072,2024-08-21,Enterprise,India,Online,2,245,0.029,238,15.0,4.37,2.0,490,475.79,307.9,167.89
TXN-003073,2024-01-19,Premium,UK,Online,1,125,0.053,276,30.0,3.29,0.0,125,118.38,72.99,45.39
TXN-003074,2024-10-08,Plus,India,Direct,2,75,0.037,145,22.0,3.06,1.0,150,144.45,76.79,67.66
TXN-003075,2025-01-24,Premium,India,Online,4,125,0.074,263,6.0,3.96,1.0,500,463.0,243.39,219.61
TXN-003076,2025-10-21,Core,US,Direct,6,45,0.113,156,15.0,,2.0,270,239.49,152.41,87.08
TXN-003077,2025-12-02,Premium,Germany,Partner,1,125,0.025,294,3.0,2.49,3.0,125,121.88,59.47,62.41
TXN-003078,2025-08-30,Plus,US,Online,5,75,0.018,103,3.0,3.91,0.0,375,368.25,220.93,147.32
TXN-003079,2026-01-01,Core,UK,Online,3,45,0.043,16,25.0,3.77,2.0,135,129.2,74.5,54.7
TXN-003080,2026-05-21,Premium,US,Online,4,125,0.092,137,8.0,2.73,-0.0,500,454.0,286.37,167.63
TXN-003081,2026-05-13,Premium,UAE,Online,3,125,0.052,125,2.0,3.57,8.0,375,355.5,219.42,136.08
TXN-003082,2025-10-30,Plus,India,Direct,6,75,0.104,29,24.0,5.0,1.0,450,403.2,210.35,192.85
TXN-003083,2024-05-01,Core,US,Online,3,45,0.048,134,34.0,5.0,0.0,135,128.52,69.72,58.8
TXN-003084,2025-10-11,Enterprise,US,Direct,6,245,0.065,102,26.0,4.27,2.0,1470,1374.45,620.39,754.06
TXN-003085,2024-02-15,Premium,Germany,Online,4,125,0.055,112,26.0,3.35,0.0,500,472.5,255.51,216.99
TXN-003086,2025-06-11,Premium,UK,Direct,3,125,0.025,86,6.0,3.79,4.0,375,365.62,158.36,207.26
TXN-003087,2025-07-18,Plus,UAE,Direct,2,75,0.077,45,34.0,4.71,1.0,150,138.45,69.29,69.16
TXN-003088,2024-08-23,Premium,UK,Partner,1,125,0.092,49,16.0,3.59,4.0,125,113.5,52.07,61.43
TXN-003089,2025-07-18,Enterprise,US,Direct,2,245,0.108,168,24.0,3.04,0.0,490,437.08,216.17,220.91
TXN-003090,2025-12-23,Core,India,Online,4,45,0.09,6,21.0,4.17,3.0,180,163.8,72.03,91.77
TXN-003091,2024-07-02,Premium,India,Online,3,125,0.088,114,32.0,4.34,1.0,375,342.0,179.97,162.03
TXN-003092,2025-01-29,Core,India,Direct,4,45,0.166,31,9.0,3.67,3.0,180,150.12,85.08,65.04
TXN-003093,2024-12-06,Enterprise,UK,Partner,1,245,0.071,46,25.0,4.15,4.0,245,227.6,115.92,111.68
TXN-003094,2025-07-10,Core,Germany,Online,2,45,0.041,111,29.0,3.05,2.0,90,86.31,46.47,39.84
TXN-003095,2024-02-06,Core,Germany,Direct,5,45,0.018,223,20.0,3.57,3.0,225,220.95,134.94,86.01
TXN-003096,2026-05-20,Premium,India,Online,1,125,0.061,45,21.0,4.17,0.0,125,117.38,78.59,38.79
TXN-003097,2026-06-22,Plus,UAE,Direct,5,75,0.01,100,12.0,4.5,0.0,375,371.25,191.39,179.86
TXN-003098,2025-05-06,Premium,India,Online,4,125,0.011,132,14.0,4.0,4.0,500,494.5,318.05,176.45
TXN-003099,2024-09-06,Enterprise,India,Partner,2,245,0.076,317,4.0,4.23,4.0,490,452.76,259.08,193.68
TXN-003100,2026-06-22,Premium,US,Online,5,125,0.132,189,10.0,4.25,0.0,625,542.5,285.51,256.99
TXN-003101,2026-03-16,Core,UAE,Online,1,45,0.041,233,7.0,3.76,6.0,45,43.16,22.0,21.16
TXN-003102,2025-11-24,Enterprise,UAE,Direct,2,245,0.079,239,10.0,3.98,0.0,490,451.29,284.15,167.14
TXN-003103,2026-07-22,Enterprise,UK,Online,1,245,0.061,66,11.0,3.81,3.0,245,230.06,125.14,104.92
TXN-003104,2026-02-02,Enterprise,Germany,Online,6,245,0.058,216,29.0,3.25,0.0,1470,1384.74,887.53,497.21
TXN-003105,2024-04-04,Premium,UK,Online,3,125,0.022,137,14.0,4.25,0.0,375,366.75,197.86,168.89
TXN-003106,2025-07-21,Premium,India,Online,3,125,0.07,159,28.0,3.92,1.0,375,348.75,201.3,147.45
TXN-003107,2024-12-10,Core,India,Online,3,45,0.021,148,25.0,3.0,4.0,135,132.16,70.51,61.65
TXN-003108,2024-12-07,Enterprise,US,Partner,5,245,0.027,79,32.0,4.52,2.0,1225,1191.92,676.8,515.12
TXN-003109,2024-11-10,Premium,UK,Online,4,125,0.05,292,23.0,3.72,2.0,500,475.0,308.78,166.22
TXN-003110,2025-12-31,Plus,UK,Online,4,75,0.008,311,28.0,4.53,-0.0,300,297.6,142.16,155.44
TXN-003111,2024-06-04,Plus,UAE,Online,1,75,0.036,307,18.0,4.86,0.0,75,72.3,40.56,31.74
TXN-003112,2026-06-22,Core,UAE,Online,2,45,0.088,196,20.0,3.72,-0.0,90,82.08,42.18,39.9
TXN-003113,2025-10-27,Premium,UAE,Online,1,125,0.038,306,2.0,4.48,0.0,125,120.25,76.42,43.83
TXN-003114,2025-06-04,Core,India,Online,5,45,0.033,122,31.0,4.26,0.0,225,217.58,126.55,91.03
TXN-003115,2024-10-13,Premium,UK,Direct,7,125,0.037,142,7.0,3.05,1.0,875,842.62,521.03,321.59
TXN-003116,2024-05-26,Enterprise,US,Direct,3,245,0.08,237,33.0,3.59,-0.0,735,676.2,307.56,368.64
TXN-003117,2024-06-05,Core,UAE,Online,1,45,0.074,41,16.0,4.3,1.0,45,41.67,19.02,22.65
TXN-003118,2025-05-07,Plus,UK,Direct,1,75,0.007,105,6.0,4.27,1.0,75,74.47,45.6,28.87
TXN-003119,2026-07-08,Core,US,Online,4,45,0.133,208,21.0,4.11,0.0,180,156.06,71.04,85.02
TXN-003120,2024-07-22,Premium,UK,Online,3,125,0.014,161,22.0,3.33,2.0,375,369.75,179.85,189.9
TXN-003121,2026-01-18,Core,US,Direct,3,45,0.005,151,5.0,2.98,0.0,135,134.32,88.88,45.44
TXN-003122,2024-03-09,Premium,India,Direct,4,125,0.05,92,31.0,4.92,1.0,500,475.0,298.88,176.12
TXN-003123,2024-05-06,Plus,UK,Partner,2,75,0.016,269,25.0,3.77,3.0,150,147.6,88.31,59.29
TXN-003124,2026-03-16,Core,UAE,Partner,4,45,0.002,12,13.0,5.0,4.0,180,179.64,102.85,76.79
TXN-003125,2026-07-18,Core,UK,Direct,5,45,0.005,268,27.0,3.49,3.0,225,223.88,132.46,91.42
TXN-003126,2024-01-17,Premium,US,Partner,1,125,0.009,63,27.0,3.11,1.0,125,123.88,78.81,45.07
TXN-003127,2026-02-06,Plus,India,Partner,3,75,0.031,12,25.0,4.89,2.0,225,218.02,134.75,83.27
TXN-003128,2025-06-21,Core,UK,Direct,8,45,0.136,66,22.0,4.24,3.0,360,311.04,145.99,165.05
TXN-003129,2025-01-14,Plus,US,Partner,4,75,0.025,257,33.0,3.31,5.0,300,292.5,174.97,117.53
TXN-003130,2024-08-25,Premium,UK,Online,2,125,0.002,67,27.0,4.27,2.0,250,249.5,136.7,112.8
TXN-003131,2025-01-07,Premium,UK,Partner,4,125,0.056,128,10.0,2.58,0.0,500,472.0,219.08,252.92
TXN-003132,2025-10-20,Plus,US,Online,6,75,0.0,187,3.0,3.74,1.0,450,450.0,237.06,212.94
TXN-003133,2026-06-02,Plus,India,Partner,4,75,0.11,248,10.0,3.3,3.0,300,267.0,174.26,92.74
TXN-003134,2024-09-08,Premium,UK,Online,1,125,0.015,241,27.0,3.49,1.0,125,123.12,66.55,56.57
TXN-003135,2025-06-18,Core,Germany,Online,3,45,0.029,17,18.0,4.07,2.0,135,131.08,77.97,53.11
TXN-003136,2024-09-14,Plus,UK,Online,5,75,0.067,83,28.0,4.13,1.0,375,349.88,190.0,159.88
TXN-003137,2025-06-25,Enterprise,UAE,Online,2,245,0.053,67,2.0,3.73,1.0,490,464.03,306.78,157.25
TXN-003138,2025-06-01,Core,India,Online,2,45,0.009,214,5.0,2.93,3.0,90,89.19,40.87,48.32
TXN-003139,2025-02-09,Premium,US,Partner,2,125,0.045,241,19.0,4.58,4.0,250,238.75,151.01,87.74
TXN-003140,2025-07-28,Core,UK,Direct,4,45,0.032,40,20.0,3.21,0.0,180,174.24,98.02,76.22
TXN-003141,2025-09-11,Premium,India,Online,5,125,0.012,122,5.0,4.11,0.0,625,617.5,355.1,262.4
TXN-003142,2025-02-21,Plus,US,Online,3,75,0.021,10,31.0,4.12,0.0,225,220.28,110.16,110.12
TXN-003143,2025-12-16,Premium,US,Direct,6,125,0.033,94,29.0,2.95,4.0,750,725.25,439.4,285.85
TXN-003144,2025-12-25,Plus,UK,Online,10,75,0.067,268,9.0,5.0,1.0,750,699.75,361.18,338.57
TXN-003145,2025-03-06,Plus,UK,Partner,2,75,0.03,130,31.0,5.0,3.0,150,145.5,87.25,58.25
TXN-003146,2025-08-24,Plus,UK,Direct,3,75,0.144,158,6.0,4.03,3.0,225,192.6,97.51,95.09
TXN-003147,2024-03-31,Plus,UAE,Partner,3,75,0.016,233,18.0,2.53,4.0,225,221.4,121.98,99.42
TXN-003148,2024-08-12,Plus,UK,Direct,2,75,0.1,10,11.0,3.47,5.0,150,135.0,83.26,51.74
TXN-003149,2026-06-03,Core,UK,Direct,4,45,0.008,81,26.0,3.36,0.0,180,178.56,99.05,79.51
TXN-003150,2026-05-22,Core,India,Direct,3,45,0.002,19,2.0,3.66,1.0,135,134.73,90.12,44.61
TXN-003151,2024-08-17,Core,India,Online,1,45,0.018,61,9.0,3.98,2.0,45,44.19,27.84,16.35
TXN-003152,2024-01-15,Plus,India,Online,1,75,0.044,150,17.0,3.7,2.0,75,71.7,36.01,35.69
TXN-003153,2024-04-30,Plus,UK,Online,3,75,0.016,195,19.0,4.67,2.0,225,221.4,143.97,77.43
TXN-003154,2026-07-30,Enterprise,US,Online,6,245,0.034,239,20.0,3.01,3.0,1470,1420.02,651.34,768.68
TXN-003155,2024-11-27,Premium,Germany,Direct,6,125,0.014,38,22.0,3.82,-0.0,750,739.5,489.77,249.73
TXN-003156,2026-04-12,Plus,UK,Online,1,75,0.037,310,11.0,5.0,0.0,75,72.22,36.04,36.18
TXN-003157,2024-03-05,Enterprise,Germany,Partner,1,245,0.049,13,34.0,3.58,1.0,245,232.99,142.88,90.11
TXN-003158,2025-12-21,Core,India,Online,3,45,0.027,189,31.0,3.66,5.0,135,131.35,58.73,72.62
TXN-003159,2026-06-11,Core,US,Direct,1,45,0.008,244,21.0,3.64,0.0,45,44.64,29.2,15.44
TXN-003160,2026-06-12,Plus,US,Online,1,75,0.028,31,19.0,5.0,-0.0,75,72.9,41.91,30.99
TXN-003161,2024-09-23,Core,US,Direct,2,45,0.079,290,24.0,4.57,1.0,90,82.89,46.46,36.43
TXN-003162,2024-01-05,Plus,UK,Partner,3,75,0.034,8,6.0,4.19,3.0,225,217.35,143.63,73.72
TXN-003163,2024-08-19,Core,Germany,Direct,4,45,0.045,114,31.0,4.76,2.0,180,171.9,107.86,64.04
TXN-003164,2025-06-21,Premium,UK,Partner,1,125,0.07,108,26.0,3.36,0.0,125,116.25,57.12,59.13
TXN-003165,2025-05-05,Core,Germany,Partner,6,45,0.005,72,12.0,4.76,5.0,270,268.65,153.7,114.95
TXN-003166,2025-12-17,Premium,UAE,Online,4,125,0.055,0,13.0,3.42,2.0,500,472.5,240.91,231.59
TXN-003167,2024-07-17,Premium,US,Online,1,125,0.06,33,27.0,2.55,0.0,125,117.5,69.93,47.57
TXN-003168,2025-05-29,Core,UAE,Online,1,45,0.048,196,28.0,3.48,1.0,45,42.84,28.43,14.41
TXN-003169,2024-10-01,Core,UK,Online,1,45,0.014,227,5.0,4.6,6.0,45,44.37,23.63,20.74
TXN-003170,2024-03-03,Premium,India,Partner,4,125,0.037,0,18.0,4.74,2.0,500,481.5,316.39,165.11
TXN-003171,2024-08-15,Premium,India,Direct,2,125,0.002,164,2.0,2.83,1.0,250,249.5,118.52,130.98
TXN-003172,2026-06-13,Enterprise,UAE,Direct,3,245,0.048,307,11.0,3.65,3.0,735,699.72,365.81,333.91
